          Name  NumAtoms  NumFinalStates  BoardSize  NumFreePositions    Time  SolutionLength  LowerBound  InitialHeuristic  NodesExpanded  NodesGenerated  NodesReOpened  CallsToHeuristic  PDBTime
 katomic_54.in     16.00            1.00     169.00             81.00 3600.52            0.00       37.00             31.00   256634700.40    233328625.20   254686439.60     6545898009.00  1180.26
 katomic_55.in     15.00            1.00     169.00             83.00 3600.51            0.00       49.00             43.30   236908714.70    214436886.40   235016914.40     5221947172.90   881.58
 katomic_56.in     15.00            1.00     169.00             79.00 3600.52            0.00       51.00             45.00   233560918.50    213482823.10   232137065.00     5275117078.20   878.86
 katomic_57.in      5.00            3.00     132.00             45.00    3.46           21.00       21.00             16.00       30532.50        21986.20       28377.00         185739.10     0.05
 katomic_58.in      6.00            3.00     121.00             60.00    5.08           17.00       17.00             13.80        6030.40         4973.50        5906.10          63426.70     0.02
 katomic_59.in     16.00            4.00     121.00             49.00 3355.30           16.80       27.70             22.00    70677119.60     64382252.20    70126746.80     2245529140.30  1833.77
 katomic_60.in      7.00            4.00     121.00             54.00    4.86           19.00       19.00             15.00       34471.80        28311.50       33570.40         376449.90     0.17
 katomic_61.in     10.00            2.00     117.00             58.00 3503.32            0.00       55.00             48.40   398040460.30    306062905.30   381699414.10     4651113612.80  1149.42
 katomic_62.in     12.00            1.00     225.00             96.00 2913.43            0.00       52.00             46.00   298006386.30    266948403.00   294069405.20     5333141985.30   726.17
 katomic_63.in     12.00            2.00     143.00             70.00 3600.51            0.00       42.00             33.00   317967433.80    251882446.60   302461949.80     4423710669.90  1230.36
 katomic_64.in     16.00            2.00     195.00             98.00 3600.48            0.00       54.10             50.20   142597979.80    132414078.50   141692958.30     3143061797.30  1336.80
 katomic_65.in     17.00            1.00      81.00             25.00  520.78           32.00       32.00             26.00    62886060.00     52683009.30    61604267.90      868166680.10   160.57
 katomic_66.in     11.00            1.00     169.00             78.00 2966.06            0.00       33.00             26.00   317303644.30    272892495.00   308735961.70     5649716376.90   745.71
 katomic_67.in     12.00            2.00     121.00             54.00 3600.52            0.00       33.00             25.00   285285385.40    242909658.50   278697545.50     4318089430.50  1199.76
 marbles_01.in      4.00            2.00      64.00             21.00    3.55           11.00       11.00              7.00         612.80          399.60         522.60           2484.40     0.00
 marbles_02.in      5.00            5.00      90.00             38.00    3.35           15.00       15.00             10.00       10814.00         8309.60       10185.10          74430.60     0.04
 marbles_03.in      4.00            5.00      99.00             39.00    3.87           22.00       22.00             10.00       61567.70        31462.30       43370.90         165422.20     0.08
 marbles_04.in      3.00           18.00     100.00             49.00    5.59           22.00       22.00              5.00        3931.00         1897.00        2521.00           8162.00     0.02
 marbles_05.in      5.00            2.00      81.00             34.00    3.51           25.00       25.00             14.70       59349.20        33879.80       46647.90         226451.50     0.04
 marbles_06.in      5.00            3.00     120.00             41.00    3.55           14.00       14.00             12.00         626.70          549.10         610.10           4345.40     0.00
 marbles_08.in      6.00            3.00     100.00             48.00   16.31           23.00       23.00             12.00     2583138.70      1652974.20     2169407.20       12930134.80     4.22
 marbles_10.in     16.00            1.00      48.00             20.00    4.45           24.00       24.00             16.00       13839.60        10512.60       13246.20          86532.20     0.02
 marbles_11.in      8.00            1.00     169.00             59.00  147.32           28.00       28.00             19.00    25803613.50     17789843.10    23820375.10      211799440.80    22.92
 marbles_12.in      6.00            3.00      84.00             40.00   90.61           28.00       28.00             13.00    17480344.80      9263246.30    13789864.70       82337075.70    27.06
 marbles_13.in      3.00            3.00      64.00             27.00    3.64           18.00       18.00              6.00        6518.00         3288.00        3735.00          11168.00     0.00
 marbles_14.in      6.00            1.00     110.00             27.00    3.22           22.00       22.00             16.40       28410.00        17151.00       22831.80          98175.90     0.01
 marbles_15.in     12.00            1.00     169.00             62.00 3600.52            0.00       37.00             31.00   125163814.20    109194673.60   121627887.00     1997617096.30   288.24
 marbles_20.in     32.00            1.00      64.00             36.00 3600.51            0.00       37.50             28.00    71763940.10     54194265.10    67768762.70      547505739.90   170.89
unitopia_01.in      3.00           41.00     128.00             68.00   18.40           11.00       11.00              9.00          97.00           80.00          87.00            422.00     0.00
unitopia_02.in      4.00            5.00     128.00             62.00    4.89           22.00       22.00             14.00       62833.20        38419.10       51273.60         248235.90     0.12
unitopia_03.in      5.00           12.00     128.00             56.00    5.46           16.00       16.00             14.00        1478.50         1285.90        1455.50          11405.60     0.01
unitopia_04.in      6.00            5.00     128.00             59.00    5.43           20.00       20.00             18.70        3140.70         2803.80        3117.00          28407.90     0.01
unitopia_05.in      6.00            7.00     128.00             68.00   11.78           20.00       20.00             13.00      223536.60       162348.00      209411.40        1963650.50     1.49
unitopia_06.in      9.00            2.00     128.00             61.00  258.46           31.00       31.00             24.20    27000785.80     22256814.70    26272850.10      368757782.10    89.42
unitopia_07.in     10.00            1.00     128.00             60.00 1990.24           32.40       35.90             27.00   306860318.70    234699786.80   293110529.00     3681075039.00   455.53
unitopia_08.in      7.00            4.00     128.00             59.00   12.72           23.00       23.00             17.00      750877.50       586185.90      716220.70        7662395.40     3.37
unitopia_09.in     12.00            2.00     128.00             60.00 3600.49            0.00       44.00             39.00   292741387.20    251800775.80   287203366.90     4259663062.10  1194.95
unitopia_10.in      8.00            2.00     128.00             57.00 1172.66           41.00       41.00             29.00   212605700.50    140660454.60   191705146.10     1647912296.10   370.35
